CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28562,MR.,PHILLIP,MARTINEZ,1972-10-07,M,M,phillip19@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28563,MR.,DENNIS,CAI,1972-12-26,S,M,dennis23@learnsector.com,40000,1,Partial College,Clerical,Y
28564,MRS.,ALISHA,DENG,1972-10-09,S,F,alisha25@learnsector.com,40000,2,Partial College,Clerical,Y
28565,MR.,JAMES,ALLEN,1971-09-14,S,M,james74@learnsector.com,10000,0,Partial High School,Manual,N
28566,MR.,COLIN,SUN,1971-06-23,S,M,colin14@learnsector.com,20000,0,Partial High School,Manual,N
28567,MS.,ANN,KAPOOR,1971-12-23,S,F,ann6@learnsector.com,20000,0,Partial High School,Manual,N
28568,MRS.,DAISY,ALONSO,1970-04-13,M,F,daisy4@learnsector.com,40000,2,Partial College,Clerical,Y
28569,MR.,DUSTIN,JAI,1971-09-25,M,M,dustin11@learnsector.com,40000,2,Partial College,Clerical,Y
28570,MRS.,JENNA,TURNER,1971-12-24,S,F,jenna4@learnsector.com,40000,2,Partial College,Clerical,N
28571,MRS.,ANNA,TORRES,1974-12-10,S,F,anna18@learnsector.com,40000,3,Partial College,Clerical,N
28572,MR.,JEFFERY,YE,1974-02-01,M,M,jeffery10@learnsector.com,40000,3,Partial College,Clerical,Y
28573,MR.,TYRONE,GILL,1974-09-04,S,M,tyrone12@learnsector.com,40000,3,Partial College,Clerical,Y
28574,MS.,KAYLA,FLORES,1974-05-19,S,F,kayla36@learnsector.com,50000,0,Graduate Degree,Skilled Manual,Y
28575,MRS.,LINDA,GUTIERREZ,1975-04-09,S,F,linda26@learnsector.com,40000,3,Partial College,Clerical,N
28576,MR.,SUNIL,UPPAL,1966-06-04,M,M,sunil5@learnsector.com,80000,0,Graduate Degree,Skilled Manual,N
28577,MR.,AUSTIN,HARRIS,1966-08-05,M,M,austin49@learnsector.com,80000,0,Graduate Degree,Skilled Manual,N
28578,MS.,ZOE,ROGERS,1966-08-10,S,F,zoe18@learnsector.com,80000,0,Graduate Degree,Skilled Manual,N
28579,MS.,GRACE,ROSS,1966-06-18,S,F,grace51@learnsector.com,80000,0,Graduate Degree,Skilled Manual,N
28580,MS.,AIMEE,LIU,1966-06-01,M,F,aimee4@learnsector.com,80000,0,Graduate Degree,Skilled Manual,Y
28581,MRS.,ALLISON,COLLINS,1954-08-17,S,F,allison23@learnsector.com,20000,2,Partial High School,Manual,N
28582,MRS.,OLIVIA,HALL,1954-08-26,S,F,olivia23@learnsector.com,20000,3,Partial High School,Clerical,N
28583,MR.,RYAN,LONG,1954-02-25,M,M,ryan12@learnsector.com,30000,1,High School,Clerical,Y
28584,MRS.,ROLANDO,SMITH,1954-03-05,M,F,rolando0@learnsector.com,30000,1,High School,Clerical,Y
28585,MR.,JULIAN,RUSSELL,1954-04-10,S,M,julian19@learnsector.com,30000,1,High School,Clerical,N
28586,MR.,GABRIEL,DIAZ,1954-07-23,M,M,gabriel19@learnsector.com,40000,1,Partial College,Clerical,Y
28587,MR.,XAVIER,HARRIS,1954-02-24,M,M,xavier11@learnsector.com,40000,1,Partial College,Clerical,Y
28588,MRS.,EMMA,GRIFFIN,1954-01-06,M,F,emma66@learnsector.com,40000,1,Partial College,Clerical,Y
28589,MR.,JOHN,WALKER,1955-12-16,S,M,john57@learnsector.com,20000,3,Partial High School,Clerical,N
28590,MR.,GABRIEL,JAI,1955-07-18,S,M,gabriel29@learnsector.com,20000,3,Partial High School,Clerical,N
28591,MRS.,MARY,COLLINS,1955-08-14,S,F,mary16@learnsector.com,20000,3,Partial High School,Clerical,N
28592,MRS.,ALYSSA,JOHNSON,1955-07-24,S,F,alyssa1@learnsector.com,20000,3,Partial High School,Clerical,N
28593,MRS.,FAITH,PETERSON,1955-07-01,S,F,faith26@learnsector.com,20000,3,Partial High School,Clerical,N
28594,MRS.,SYDNEY,COOPER,1955-08-05,S,F,sydney11@learnsector.com,20000,3,Partial High School,Clerical,Y
28595,MR.,XAVIER,JAMES,1955-09-02,S,M,xavier65@learnsector.com,20000,3,Partial High School,Clerical,N
28596,MRS.,HALEY,BUTLER,1955-05-10,S,F,haley33@learnsector.com,20000,3,Partial High School,Clerical,N
28597,MRS.,BRIANNA,HARRIS,1955-06-26,S,F,brianna12@learnsector.com,20000,3,Partial High School,Clerical,N
28598,MR.,WYATT,RUSSELL,1955-06-13,M,M,wyatt69@learnsector.com,30000,1,High School,Clerical,Y
28599,MRS.,STEPHANIE,PERRY,1955-03-25,S,F,stephanie35@learnsector.com,30000,1,High School,Clerical,N
28600,MRS.,DESTINY,CLARK,1955-02-26,S,F,destiny17@learnsector.com,30000,1,High School,Clerical,N
28601,MR.,CHRISTIAN,GONZALES,1955-04-12,S,M,christian4@learnsector.com,30000,1,High School,Clerical,N
28602,MRS.,ISABELLA,MORGAN,1956-10-04,S,F,isabella87@learnsector.com,20000,3,Partial High School,Clerical,N
28603,MR.,BRIAN,BELL,1956-06-09,M,M,brian25@learnsector.com,20000,3,Partial High School,Clerical,N
28604,MRS.,ALLISON,JAMES,1956-03-06,S,F,allison6@learnsector.com,20000,3,Partial High School,Clerical,N
28606,MR.,JOSHUA,WILSON,1956-04-04,S,M,joshua9@learnsector.com,20000,3,Partial High School,Clerical,N
28607,MR.,HUNTER,SHARMA,1956-10-23,S,M,hunter25@learnsector.com,20000,3,Partial High School,Clerical,N
28608,MR.,BRIAN,RICHARDSON,1956-02-04,S,M,brian21@learnsector.com,20000,3,Partial High School,Clerical,N
28609,MR.,JOSE,HARRIS,1956-12-10,M,M,jose75@learnsector.com,30000,2,High School,Skilled Manual,N
28610,MRS.,JACQUELINE,BAILEY,1956-09-10,M,F,jacqueline40@learnsector.com,30000,2,High School,Skilled Manual,N
28611,MR.,CHRISTIAN,ALEXANDER,1956-01-12,S,M,christian6@learnsector.com,30000,2,High School,Skilled Manual,Y
28612,MR.,GABRIEL,ROBERTS,1956-07-15,S,M,gabriel34@learnsector.com,30000,2,High School,Skilled Manual,Y
28613,MR.,JAMES,CAMPBELL,1956-06-20,M,M,james56@learnsector.com,30000,2,High School,Skilled Manual,Y
28614,MR.,LUIS,JENKINS,1957-05-15,S,M,luis5@learnsector.com,20000,2,Partial High School,Clerical,Y
28615,MR.,JONATHAN,FLORES,1957-11-06,M,M,jonathan12@learnsector.com,20000,2,Partial High School,Clerical,Y
28616,MRS.,SARAH,HARRIS,1957-08-07,S,F,sarah16@learnsector.com,30000,2,High School,Skilled Manual,Y
28617,MR.,NOAH,DAVIS,1957-06-27,S,M,noah62@learnsector.com,30000,2,High School,Skilled Manual,N
28618,MRS.,KATELYN,BAILEY,1958-09-22,M,F,katelyn15@learnsector.com,30000,2,High School,Skilled Manual,Y
28619,MRS.,BRIANNA,BAILEY,1958-08-02,M,F,brianna33@learnsector.com,30000,2,High School,Skilled Manual,Y
28620,MR.,COLE,RICHARDSON,1958-03-09,M,M,cole11@learnsector.com,30000,2,High School,Skilled Manual,Y
28621,MRS.,KRISTEN,LIU,1958-09-25,M,F,kristen4@learnsector.com,40000,1,Partial College,Clerical,Y
28622,MRS.,JULIA,COOPER,1958-09-13,M,F,julia53@learnsector.com,40000,1,Partial College,Clerical,Y
28623,MR.,MARCUS,TURNER,1958-04-03,M,M,marcus42@learnsector.com,40000,1,Partial College,Clerical,N
28624,MR.,CARSON,JENKINS,1958-07-25,S,M,carson5@learnsector.com,40000,2,Partial College,Clerical,Y
28626,MRS.,BAILEY,HERNANDEZ,1959-02-24,S,F,bailey38@learnsector.com,40000,2,Partial College,Clerical,N
28627,MR.,EDWARD,COLLINS,1959-06-22,S,M,edward21@learnsector.com,40000,2,Partial College,Clerical,N
28628,MRS.,COURTNEY,PHILLIPS,1959-06-01,S,F,courtney3@learnsector.com,40000,2,Partial College,Clerical,N
28629,MRS.,CYNTHIA,MADAN,1959-06-08,M,F,cynthia12@learnsector.com,40000,2,Partial College,Clerical,N
28630,MR.,JACK,ZIMMERMAN,1959-11-13,S,M,jack24@learnsector.com,40000,2,Partial College,Clerical,Y
28631,MR.,ISAIAH,PHILLIPS,1972-09-19,S,M,isaiah29@learnsector.com,50000,0,Graduate Degree,Skilled Manual,N
28632,MS.,KATHRYN,NATH,1973-11-09,M,F,kathryn16@learnsector.com,40000,0,Graduate Degree,Skilled Manual,Y
28633,MRS.,CHRISTINA,HOWARD,1973-07-26,S,F,christina9@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28634,MR.,NATHAN,MITCHELL,1973-03-22,S,M,nathan39@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28635,MR.,LEVI,GONZALEZ,1973-07-02,M,M,levi16@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28636,MRS.,VICTORIA,BRYANT,1973-03-26,M,F,victoria64@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28637,MR.,BRANDON,LEE,1973-07-04,M,M,brandon52@learnsector.com,40000,1,Graduate Degree,Skilled Manual,N
28638,MRS.,ALEXANDRA,THOMPSON,1973-11-06,S,F,alexandra79@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28639,MRS.,JACQUELINE,MORGAN,1973-10-24,M,F,jacqueline37@learnsector.com,40000,1,Graduate Degree,Skilled Manual,Y
28640,MR.,BRYCE,COOK,1972-03-02,S,M,bryce20@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28641,MRS.,BRITTANY,BUTLER,1971-01-16,M,F,brittany12@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28642,MRS.,LAUREN,WARD,1971-05-07,M,F,lauren13@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28643,MR.,XAVIER,GRAY,1971-05-13,M,M,xavier72@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28644,MRS.,MARTHA,CHOW,1971-03-11,M,F,martha2@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28645,MR.,MARTIN,FERNANDEZ,1971-04-14,M,M,martin20@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28646,MRS.,ALEXIS,MOORE,1972-01-06,M,F,alexis7@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28647,MRS.,HANNAH,FOSTER,1972-09-09,M,F,hannah37@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
28649,MR.,NATHAN,MARTINEZ,1972-12-10,S,M,nathan51@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
28650,MRS.,JESSICA,CLARK,1970-06-02,M,F,jessica67@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28651,MRS.,LAUREN,BROWN,1970-10-02,M,F,lauren22@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28652,MRS.,MARIAH,MURPHY,1970-06-23,M,F,mariah39@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28653,MRS.,GRACE,WILLIAMS,1970-09-09,M,F,grace1@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28654,MR.,MIGUEL,NELSON,1970-08-07,M,M,miguel35@learnsector.com,60000,1,Graduate Degree,Professional,Y
28655,MR.,DEVIN,SMITH,1969-02-12,M,M,devin0@learnsector.com,60000,1,Bachelors,Skilled Manual,Y
28656,MR.,LUCAS,MURPHY,1969-05-22,M,M,lucas86@learnsector.com,60000,2,Bachelors,Skilled Manual,N
28657,MR.,RYAN,HAYES,1969-05-11,S,M,ryan26@learnsector.com,60000,2,Bachelors,Skilled Manual,Y
28658,MRS.,JASMINE,BAILEY,1969-05-20,S,F,jasmine27@learnsector.com,60000,2,Bachelors,Skilled Manual,N
28659,MRS.,VANESSA,SIMMONS,1969-12-03,S,F,vanessa16@learnsector.com,60000,1,Graduate Degree,Professional,Y
28660,MR.,JUSTIN,ANDERSON,1971-11-15,S,M,justin29@learnsector.com,60000,1,Graduate Degree,Professional,Y
28661,MR.,DALTON,WARD,1971-10-04,S,M,dalton74@learnsector.com,60000,1,Graduate Degree,Professional,N
28662,MR.,ISAIAH,MURPHY,1971-07-21,S,M,isaiah14@learnsector.com,70000,3,Graduate Degree,Professional,N
28664,MRS.,ASHLEE,SHARMA,1968-10-26,S,F,ashlee16@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
28665,MRS.,DONNA,ANAND,1968-05-03,M,F,donna20@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
28666,MR.,KELVIN,ZHU,1968-10-21,M,M,kelvin32@learnsector.com,70000,2,Bachelors,Skilled Manual,Y
28667,MR.,DEVIN,WILLIAMS,1968-12-27,S,M,devin2@learnsector.com,70000,2,Bachelors,Skilled Manual,N
28668,MR.,JEREMY,PARKER,1967-08-09,S,M,jeremy18@learnsector.com,40000,0,Bachelors,Professional,N
28669,MR.,JORDAN,CARTER,1970-09-07,S,M,jordan64@learnsector.com,60000,1,Graduate Degree,Professional,N
28670,MRS.,JULIA,GONZALES,1970-02-27,M,F,julia83@learnsector.com,60000,2,Graduate Degree,Professional,Y
28671,MRS.,GABRIELLE,RUSSELL,1970-05-26,M,F,gabrielle42@learnsector.com,70000,3,Graduate Degree,Professional,N
28672,MR.,BLAKE,JOHNSON,1970-09-27,S,M,blake0@learnsector.com,70000,4,Graduate Degree,Professional,Y
28673,MRS.,ARIANNA,REED,1970-08-06,M,F,arianna42@learnsector.com,70000,4,Graduate Degree,Professional,N
28674,MR.,NATHAN,YANG,1970-07-17,M,M,nathan24@learnsector.com,80000,2,Graduate Degree,Professional,Y
28675,MR.,ANGEL,MITCHELL,1967-09-09,S,M,angel34@learnsector.com,60000,2,Bachelors,Skilled Manual,Y
28676,MR.,ALEX,BAILEY,1967-10-20,S,M,alex20@learnsector.com,60000,2,Bachelors,Skilled Manual,N
28677,MR.,DAMIEN,TANG,1966-08-13,S,M,damien21@learnsector.com,80000,3,Bachelors,Skilled Manual,Y
28678,MR.,BEN,ADAMS,1966-03-05,S,M,ben2@learnsector.com,80000,3,Bachelors,Skilled Manual,N
28679,MR.,JULIAN,BRYANT,1966-10-03,S,M,julian17@learnsector.com,60000,0,Graduate Degree,Professional,N
28680,MS.,HANNAH,BROWN,1966-09-10,S,F,hannah5@learnsector.com,60000,0,Graduate Degree,Professional,N
28681,MS.,VICTORIA,JOHNSON,1966-03-18,M,F,victoria2@learnsector.com,60000,0,Graduate Degree,Professional,Y
28682,MS.,CASSIDY,PERRY,1966-11-23,M,F,cassidy8@learnsector.com,60000,0,Graduate Degree,Professional,Y
28683,MRS.,MALLORY,MUNOZ,1970-09-10,S,F,mallory15@learnsector.com,10000,1,High School,Manual,N
28684,MRS.,KRISTI,SAUNDERS,1970-12-12,M,F,kristi16@learnsector.com,10000,2,High School,Manual,Y
28685,MR.,MARSHALL,ZHU,1970-03-16,M,M,marshall13@learnsector.com,10000,2,High School,Manual,Y
28686,MRS.,SHEENA,JAI,1970-03-23,S,F,sheena9@learnsector.com,10000,2,High School,Manual,Y
28687,MR.,JAVIER,GUTIERREZ,1970-11-20,S,M,javier5@learnsector.com,10000,2,High School,Manual,N
28688,MS.,MARGARET,YE,1970-08-09,S,F,margaret16@learnsector.com,30000,0,Bachelors,Clerical,N
28689,MR.,KELVIN,ZHANG,1969-05-27,S,M,kelvin20@learnsector.com,10000,2,High School,Manual,Y
28690,MR.,CORY,CHANDRA,1970-09-04,S,M,cory20@learnsector.com,30000,0,Bachelors,Clerical,Y
28691,MR.,ALEJANDRO,ANDERSEN,1970-12-07,S,M,alejandro38@learnsector.com,30000,0,Bachelors,Clerical,N
28692,MS.,KRISTI,ROWE,1970-11-25,S,F,kristi42@learnsector.com,30000,0,Bachelors,Clerical,N
28693,MS.,TAMARA,CHANDE,1970-08-04,S,F,tamara26@learnsector.com,30000,0,Bachelors,Clerical,N
28694,MR.,LARRY,SUAREZ,1970-07-17,M,M,larry21@learnsector.com,30000,0,Bachelors,Clerical,Y
28695,MR.,MARIO,RAJI,1970-08-25,M,M,mario20@learnsector.com,40000,0,Graduate Degree,Clerical,Y
28696,MS.,ROBIN,NAVARRO,1970-05-09,S,F,robin6@learnsector.com,40000,0,Graduate Degree,Clerical,Y
28697,MS.,RAQUEL,GUTIERREZ,1970-04-20,M,F,raquel7@learnsector.com,40000,0,Graduate Degree,Clerical,N
28698,MS.,KRISTINA,MADAN,1969-04-22,S,F,kristina8@learnsector.com,20000,0,Partial College,Manual,Y
28699,MRS.,LEAH,LU,1969-09-14,S,F,leah8@learnsector.com,30000,1,Bachelors,Clerical,Y
28700,MS.,SUMMER,GARCIA,1969-04-22,S,F,summer13@learnsector.com,40000,0,Graduate Degree,Clerical,N
28701,MS.,FELICIA,GILL,1969-09-28,S,F,felicia13@learnsector.com,40000,0,Graduate Degree,Clerical,N
28702,MR.,DANNY,MARTIN,1969-06-08,S,M,danny0@learnsector.com,60000,0,Graduate Degree,Skilled Manual,N
28703,MS.,FELICIA,SUAREZ,1969-08-05,M,F,felicia18@learnsector.com,60000,0,Graduate Degree,Skilled Manual,Y
28704,MR.,ROY,RUIZ,1969-05-03,M,M,roy23@learnsector.com,60000,0,Graduate Degree,Skilled Manual,Y
28705,MRS.,ASHLEY,POWELL,1952-02-17,S,F,ashley35@learnsector.com,10000,3,Partial College,Manual,N
28706,MR.,REGINALD,ASHE,1952-09-08,S,M,reginald15@learnsector.com,10000,3,Partial College,Manual,Y
28707,MRS.,SHARON,RAJE,1951-04-27,S,F,sharon19@learnsector.com,10000,3,Partial College,Manual,N
28708,MR.,DARRYL,SUN,1951-09-09,S,M,darryl13@learnsector.com,20000,2,Partial College,Manual,N
28709,MRS.,STEFANIE,GONZALEZ,1951-08-07,S,F,stefanie16@learnsector.com,20000,2,Partial College,Manual,N
28710,MR.,TYRONE,VAZQUEZ,1953-07-18,M,M,tyrone13@learnsector.com,10000,2,High School,Manual,Y
28711,MRS.,REBEKAH,TORRES,1968-11-25,M,F,rebekah32@learnsector.com,30000,1,Bachelors,Clerical,Y
28712,MR.,GREGORY,GOEL,1968-06-12,S,M,gregory23@learnsector.com,30000,1,Bachelors,Clerical,N
28714,MR.,ARTURO,GAO,1966-06-21,S,M,arturo16@learnsector.com,90000,2,Bachelors,Professional,Y
28715,MRS.,MARIA,FOSTER,1965-09-19,S,F,maria38@learnsector.com,60000,2,Bachelors,Professional,Y
28716,MR.,DARREN,GARCIA,1965-09-07,S,M,darren16@learnsector.com,60000,3,Bachelors,Professional,Y
28717,MR.,CALVIN,ANAND,1965-07-21,M,M,calvin21@learnsector.com,60000,3,Bachelors,Professional,Y
28718,MRS.,CASSANDRA,RAMAN,1965-03-26,M,F,cassandra13@learnsector.com,60000,3,Bachelors,Professional,N
28719,MR.,NEIL,VAZQUEZ,1968-04-18,S,M,neil13@learnsector.com,70000,0,Bachelors,Professional,N
28720,MS.,CANDICE,LIU,1965-05-28,S,F,candice11@learnsector.com,70000,0,Bachelors,Professional,Y
28721,MRS.,JACLYN,LIN,1964-03-09,M,F,jaclyn8@learnsector.com,60000,3,Bachelors,Professional,N
28722,MS.,CARMEN,STONE,1973-11-22,S,F,carmen11@learnsector.com,20000,0,Partial High School,Manual,N
28723,MR.,RYAN,YANG,1973-10-23,S,M,ryan31@learnsector.com,30000,0,Partial College,Clerical,N
28724,MR.,MARVIN,NAVARRO,1974-07-10,S,M,marvin10@learnsector.com,30000,0,Partial College,Clerical,N
28725,MR.,EDWARD,JENKINS,1974-10-10,S,M,edward55@learnsector.com,30000,0,Partial College,Clerical,Y
28726,MS.,KELLI,LIANG,1980-06-16,S,F,kelli18@learnsector.com,20000,0,Partial High School,Manual,N
28727,MR.,BRETT,MADAN,1980-01-11,S,M,brett7@learnsector.com,20000,0,Partial High School,Manual,N
28728,MR.,DYLAN,LONG,1980-12-02,S,M,dylan8@learnsector.com,20000,0,Partial High School,Manual,N
28729,MS.,HEATHER,SUN,1980-08-16,S,F,heather12@learnsector.com,20000,0,Partial High School,Manual,Y
28730,MS.,NICOLE,ROBINSON,1979-10-20,S,F,nicole18@learnsector.com,30000,0,Partial College,Clerical,N
28731,MR.,JERMAINE,SUBRAM,1974-03-16,S,M,jermaine11@learnsector.com,30000,0,High School,Manual,N
28732,MRS.,BIANCA,YANG,1974-03-20,M,F,bianca4@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28733,MRS.,DIANA,RAMOS,1974-01-10,M,F,diana16@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28734,MRS.,BRIANA,MORENO,1974-05-15,M,F,briana6@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28735,MS.,KIMBERLY,MORGAN,1973-06-10,S,F,kimberly23@learnsector.com,30000,0,High School,Manual,N
28736,MS.,PAULA,NAVARRO,1973-04-23,S,F,paula13@learnsector.com,30000,0,High School,Manual,N
28737,MR.,EUGENE,LIN,1972-03-22,S,M,eugene12@learnsector.com,10000,0,Partial High School,Manual,N
28738,MS.,LORI,ROMERO,1972-03-23,M,F,lori11@learnsector.com,20000,0,Partial High School,Manual,Y
28739,MS.,MYA,PERRY,1973-03-22,S,F,mya10@learnsector.com,30000,0,High School,Manual,N
28740,MRS.,ALISHA,ALAN,1973-05-04,M,F,alisha47@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28741,MR.,BRUCE,DOMINGUEZ,1973-10-21,M,M,bruce34@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28742,MR.,ERICK,VANCE,1973-02-26,M,M,erick3@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28743,MRS.,KELLY,WOOD,1915-05-18,S,F,kelly6@learnsector.com,20000,2,Partial High School,Manual,N
28744,MS.,JENNY,XU,1972-05-07,S,F,jenny28@learnsector.com,30000,0,High School,Manual,N
28745,MR.,GEOFFREY,RANA,1971-08-25,S,M,geoffrey9@learnsector.com,10000,0,Partial High School,Manual,N
28746,MR.,JUAN,RUIZ,1971-06-11,M,M,juan0@learnsector.com,10000,0,Partial High School,Manual,Y
28747,MR.,ARTHUR,GONZALEZ,1971-05-28,M,M,arthur19@learnsector.com,10000,0,Partial High School,Manual,N
28748,MS.,KELLY,WASHINGTON,1971-05-10,S,F,kelly18@learnsector.com,10000,0,Partial High School,Manual,N
28749,MR.,FRANKLIN,ZHOU,1972-08-10,S,M,franklin8@learnsector.com,30000,0,High School,Manual,N
28750,MR.,ANDY,ROMERO,1972-12-22,M,M,andy13@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28751,MR.,JOE,BELSON,1972-05-28,M,M,joe18@learnsector.com,40000,1,Bachelors,Skilled Manual,Y
28752,MR.,ANDRE,SUBRAM,1972-11-17,S,M,andre13@learnsector.com,40000,1,Partial College,Clerical,N
28753,MS.,KRISTINE,CARLSON,1971-09-07,S,F,kristine19@learnsector.com,20000,0,Partial High School,Manual,N
28754,MR.,CHAD,NARA,1971-04-25,S,M,chad17@learnsector.com,20000,0,Partial High School,Manual,Y
28755,MR.,RAYMOND,GONZALEZ,1971-05-25,S,M,raymond19@learnsector.com,30000,0,High School,Manual,Y
28756,MRS.,STACEY,HEE,1970-01-06,S,F,stacey20@learnsector.com,40000,2,Partial College,Clerical,Y
28757,MR.,RONALD,RODRIGUEZ,1971-09-20,M,M,ronald22@learnsector.com,40000,2,Partial College,Clerical,Y
28758,MR.,TROY,RODRIGUEZ,1971-08-08,M,M,troy21@learnsector.com,40000,2,Partial College,Clerical,Y
28759,MRS.,MELISSA,RIVERA,1971-03-04,S,F,melissa39@learnsector.com,40000,2,Partial College,Clerical,Y
28760,MR.,LUCAS,HALL,1975-11-20,M,M,lucas38@learnsector.com,40000,3,Partial College,Clerical,Y
28761,MR.,ROBERT,CAMPBELL,1975-10-19,S,M,robert50@learnsector.com,40000,3,Partial College,Clerical,N
28762,MR.,AARON,HENDERSON,1974-12-11,M,M,aaron4@learnsector.com,40000,3,Partial College,Clerical,Y
28763,MRS.,MOHAMED,PAL,1974-07-23,S,F,mohamed0@learnsector.com,40000,3,Partial College,Clerical,Y
28764,MR.,FRANK,RUBIO,1974-10-02,S,M,frank29@learnsector.com,40000,3,Partial College,Clerical,N
28765,MS.,ABIGAIL,GONZALES,1974-02-25,M,F,abigail42@learnsector.com,50000,0,Graduate Degree,Skilled Manual,Y
28766,MR.,JOE,ALONSO,1975-03-02,S,M,joe31@learnsector.com,40000,3,Partial College,Clerical,Y
28767,MR.,GILBERT,HU,1975-08-27,M,M,gilbert18@learnsector.com,40000,3,Partial College,Clerical,Y
28768,MR.,EMMANUEL,RODRIGUEZ,1966-04-07,S,M,emmanuel17@learnsector.com,80000,0,Graduate Degree,Skilled Manual,N
28769,MS.,BRIANNA,FOSTER,1966-07-09,S,F,brianna61@learnsector.com,80000,0,Graduate Degree,Skilled Manual,Y
28770,MR.,SEBASTIAN,JAMES,1966-02-07,M,M,sebastian0@learnsector.com,80000,0,Graduate Degree,Skilled Manual,Y
28771,MRS.,KATHERINE,RUSSELL,1954-08-08,S,F,katherine46@learnsector.com,20000,3,Partial High School,Manual,N
28772,MR.,ERIC,HUGHES,1954-04-27,M,M,eric20@learnsector.com,30000,1,High School,Clerical,Y
28773,MR.,GERALD,MALHOTRA,1954-09-27,S,M,gerald34@learnsector.com,30000,1,High School,Clerical,N
28774,MRS.,LATASHA,ROWE,1954-05-21,M,F,latasha2@learnsector.com,30000,1,High School,Clerical,Y
28775,MRS.,MORGAN,ANDERSON,1954-05-26,M,F,morgan32@learnsector.com,40000,1,Partial College,Clerical,Y
28776,MRS.,ABIGAIL,MORRIS,1955-11-10,S,F,abigail4@learnsector.com,20000,3,Partial High School,Clerical,Y
28777,MRS.,BRITTANY,WOOD,1955-06-17,S,F,brittany2@learnsector.com,20000,3,Partial High School,Clerical,Y
28778,MR.,MAURICE,SHARMA,1955-10-09,M,M,maurice10@learnsector.com,30000,1,High School,Clerical,Y
28779,MRS.,MORGAN,REED,1955-04-15,S,F,morgan50@learnsector.com,30000,1,High School,Clerical,N
28780,MRS.,MELISSA,GRIFFIN,1956-07-01,M,F,melissa16@learnsector.com,20000,3,Partial High School,Clerical,N
28781,MR.,ALEX,COLLINS,1956-05-15,S,M,alex29@learnsector.com,20000,3,Partial High School,Clerical,N
28782,MR.,CODY,HOWARD,1956-11-03,M,M,cody12@learnsector.com,30000,2,High School,Skilled Manual,Y
28783,MRS.,MAKAYLA,RIVERA,1957-06-07,M,F,makayla14@learnsector.com,20000,2,Partial High School,Clerical,Y
28784,MRS.,BRIANA,GOMEZ,1957-12-22,M,F,briana1@learnsector.com,20000,2,Partial High School,Clerical,Y
28785,MR.,JOSE,FOSTER,1957-08-28,S,M,jose10@learnsector.com,20000,2,Partial High School,Clerical,Y
28786,MR.,ERICK,PRASAD,1957-07-23,M,M,erick9@learnsector.com,20000,2,Partial High School,Clerical,N
28787,MRS.,GABRIELLE,WOOD,1957-05-04,M,F,gabrielle24@learnsector.com,20000,2,Partial High School,Clerical,N
28788,MRS.,DOMINIQUE,MARTINEZ,1957-09-10,M,F,dominique15@learnsector.com,30000,2,High School,Skilled Manual,Y
28789,MR.,ELIJAH,ZHANG,1957-11-03,S,M,elijah25@learnsector.com,30000,2,High School,Skilled Manual,Y
28790,MR.,SETH,HOWARD,1958-10-08,S,M,seth82@learnsector.com,30000,2,High School,Skilled Manual,Y
28791,MR.,RICHARD,JOHNSTON,1958-05-07,M,M,richard62@learnsector.com,40000,1,Partial College,Clerical,Y
28792,MR.,HENRY,STONE,1958-09-03,S,M,henry9@learnsector.com,40000,2,Partial College,Clerical,Y
